,1.142197012901E+000,-5.338186264038E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,1.427806496620E+000,-5.268986225128E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,1.727875828743E+000,-5.178348064423E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.004035234451E+000,-5.077862262726E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.000000000000E+002
,1.307403802872E+000,-5.244458675385E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,1.590511441231E+000,-5.165648460388E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,1.887290239334E+000,-5.064759254456E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.159774065018E+000,-4.954697608948E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.010000000000E+002
,1.467916488647E+000,-5.146733283997E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,1.748199105263E+000,-5.058403491974E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.041337251663E+000,-4.947381496429E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.309813499451E+000,-4.827877998352E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.020000000000E+002
,1.623678803444E+000,-5.045178413391E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,1.900816440582E+000,-4.947429180145E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.189968109131E+000,-4.826406002045E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.454109430313E+000,-4.697606086731E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.030000000000E+002
,1.774638772011E+000,-4.939961433411E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.048314809799E+000,-4.832904815674E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.333138942719E+000,-4.702023506165E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.592623710632E+000,-4.564084053040E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.040000000000E+002
,1.920747995377E+000,-4.831250190735E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.190649986267E+000,-4.715008258820E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.470810413361E+000,-4.574422836304E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.725322961807E+000,-4.427512168884E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.050000000000E+002
,2.061962366104E+000,-4.719212055206E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.327782392502E+000,-4.593917846680E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.602948665619E+000,-4.443794727325E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.852178335190E+000,-4.288091659546E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.060000000000E+002
,2.198241949081E+000,-4.604014873505E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.459676027298E+000,-4.469811439514E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.729523658752E+000,-4.310327053070E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,2.973167181015E+000,-4.146021842957E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.070000000000E+002
,2.329550266266E+000,-4.485825061798E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.586300373077E+000,-4.342865467072E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.850510835648E+000,-4.174208641052E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.088271379471E+000,-4.001501083374E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.080000000000E+002
,2.455855607986E+000,-4.364809036255E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.707628250122E+000,-4.213256835938E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,2.965890169144E+000,-4.035626411438E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.197478055954E+000,-3.854726791382E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.090000000000E+002
,2.577129840851E+000,-4.241133213043E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.823637723923E+000,-4.081161499023E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.075646162033E+000,-3.894766807556E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.300779104233E+000,-3.705895900726E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.100000000000E+002
,2.693349123001E+000,-4.114962577820E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,2.934310674667E+000,-3.946754217148E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.179768323898E+000,-3.751815319061E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.398172378540E+000,-3.555203199387E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.110000000000E+002
,2.804493188858E+000,-3.986462354660E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.039633512497E+000,-3.810209035873E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.278251171112E+000,-3.606956243515E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.489660024643E+000,-3.402842521667E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.120000000000E+002
,2.910546779633E+000,-3.855796337128E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.139597177505E+000,-3.671699523926E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.371093034744E+000,-3.460372686386E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.575249433517E+000,-3.249005794525E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.130000000000E+002
,3.011497735977E+000,-3.723127841949E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.234196662903E+000,-3.531397819519E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.458297967911E+000,-3.312246084213E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.654952764511E+000,-3.093883991241E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.140000000000E+002
,3.107338190079E+000,-3.588618993759E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.323431491852E+000,-3.389474868774E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.539873600006E+000,-3.162756919861E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.728787899017E+000,-2.937665462494E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.150000000000E+002
,3.198064565659E+000,-3.452431678772E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.407305717468E+000,-3.246100664139E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.615833282471E+000,-3.012084007263E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.796776533127E+000,-2.780537366867E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.160000000000E+002
,3.283677101135E+000,-3.314725637436E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.485826969147E+000,-3.101443529129E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.686194181442E+000,-2.860404253006E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.858946084976E+000,-2.622684717178E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.170000000000E+002
,3.364179849625E+000,-3.175660371780E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.559007644653E+000,-2.955670595169E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.750978231430E+000,-2.707893133163E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.915328264236E+000,-2.464290380478E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.180000000000E+002
,3.439580917358E+000,-3.035393476486E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.626864194870E+000,-2.808947563171E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.810211658478E+000,-2.554724454880E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,3.965959787369E+000,-2.305535078049E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.190000000000E+002
,3.509892225266E+000,-2.894082069397E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.689417362213E+000,-2.661438226700E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.863925457001E+000,-2.401069402695E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,4.010881900787E+000,-2.146597146988E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.200000000000E+002
,3.575129985809E+000,-2.751880884171E+000,-9.992893040180E-002,0.000000000000E+000,0.000000000000E+000,3.746691703796E+000,-2.513305187225E+000,-7.053807377815E-002,0.000000000000E+000,0.000000000000E+000,3.912154674530E+000,-2.247097492218E+000,-3.918781876564E-002,0.000000000000E+000,0.000000000000E+000,4.050140380859E+000,-1.987652540207E+000,-9.796954691410E-003,0.000000000000E+000,0.000000000000E+000,1.210000000000E+002
